file,orf_index,strand,frame,start_nt,end_nt,length_aa,cai_percent,esm2_perplexity
194882_pLX311-GFP-MEKDD.fasta,8,+,3,8400,8909,169,57.88,15.6274
194882_pLX311-GFP-MEKDD.fasta,9,+,3,6336,6773,145,57.05,14.3838
194882_pLX311-GFP-MEKDD.fasta,10,-,-3,3628,4008,126,50.44,14.6167
194882_pLX311-GFP-MEKDD.fasta,11,-,-1,2619,2918,99,47.99,16.2673
194882_pLX311-GFP-MEKDD.fasta,12,-,-2,1139,1405,88,51.15,13.7315
194882_pLX311-GFP-MEKDD.fasta,13,+,1,2692,2937,81,54.35,18.7773
195295_pGMC00010_aka_pRC0495_.fasta,1,+,2,4493,10102,1869,64.99,15.2545
195295_pGMC00010_aka_pRC0495_.fasta,2,-,-2,4154,7012,952,62.18,12.0090
195295_pGMC00010_aka_pRC0495_.fasta,3,+,1,940,1827,295,51.45,15.0690
195295_pGMC00010_aka_pRC0495_.fasta,4,-,-2,14033,14893,286,58.16,9.9643
195295_pGMC00010_aka_pRC0495_.fasta,5,+,3,10221,10751,176,49.19,14.2686
195295_pGMC00010_aka_pRC0495_.fasta,6,+,2,10208,10717,169,57.88,15.6274
195295_pGMC00010_aka_pRC0495_.fasta,7,-,-3,6406,6855,149,56.12,14.3609
195295_pGMC00010_aka_pRC0495_.fasta,8,-,-3,2413,2808,131,60.90,7.2720
195295_pGMC00010_aka_pRC0495_.fasta,9,-,-1,855,1235,126,50.44,14.6167
195295_pGMC00010_aka_pRC0495_.fasta,10,+,3,12198,12572,124,69.58,10.5156
195295_pGMC00010_aka_pRC0495_.fasta,11,+,3,9483,9797,104,53.17,9.5593
195295_pGMC00010_aka_pRC0495_.fasta,12,-,-3,5842,6135,97,55.26,15.2572
195295_pGMC00010_aka_pRC0495_.fasta,13,-,-2,12191,12478,95,63.14,14.2093
195295_pGMC00010_aka_pRC0495_.fasta,14,+,2,11264,11530,88,52.11,13.6498
195295_pGMC00010_aka_pRC0495_.fasta,15,+,3,14163,14429,88,51.15,13.7315
195295_pGMC00010_aka_pRC0495_.fasta,16,-,-3,8842,9087,81,53.01,16.3367
195658_pBEL2537.fasta,1,-,-2,1072,2001,309,69.39,10.2505
195658_pBEL2537.fasta,2,+,2,3554,4414,286,58.16,9.8572
195658_pBEL2537.fasta,3,+,1,2308,2943,211,78.76,12.3458
195658_pBEL2537.fasta,4,-,-2,3079,3405,108,58.51,16.3672
195658_pBEL2537.fasta,5,-,-2,4018,4284,88,51.56,13.6617
195658_pBEL2537.fasta,6,+,1,1636,1884,82,62.77,17.2306
196054_TRUPATH_Triple_Gagust.fasta,1,+,2,917,2953,678,64.90,12.0121
196054_TRUPATH_Triple_Gagust.fasta,2,+,2,3626,5659,677,64.07,13.0614
196054_TRUPATH_Triple_Gagust.fasta,3,-,-2,9178,10038,286,58.16,9.9643
196054_TRUPATH_Triple_Gagust.fasta,4,+,3,6879,7673,264,62.37,10.2804
196054_TRUPATH_Triple_Gagust.fasta,5,-,-3,7188,7724,178,64.64,18.3483
196054_TRUPATH_Triple_Gagust.fasta,6,+,1,7051,7437,128,53.41,16.7936
196054_TRUPATH_Triple_Gagust.fasta,7,-,-2,1348,1638,96,49.22,17.2792
196054_TRUPATH_Triple_Gagust.fasta,8,+,1,5992,6258,88,52.11,13.6498
196054_TRUPATH_Triple_Gagust.fasta,9,+,2,9308,9574,88,51.15,13.7315
19697_TLD_027.fasta,1,+,2,1022,2140,372,69.93,7.4433
19697_TLD_027.fasta,2,-,-3,3838,4698,286,58.16,9.9643
19697_TLD_027.fasta,3,+,1,925,1272,115,59.55,16.3889
19697_TLD_027.fasta,4,+,2,3968,4234,88,51.15,13.7315
19697_TLD_027.fasta,5,+,1,1861,2121,86,56.20,15.4393
19697_TLD_027.fasta,6,+,1,2506,2754,82,51.47,16.7315
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,1,+,3,4725,6575,616,63.26,16.5665
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,2,-,-3,2692,3552,286,58.16,9.9643
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,3,+,2,857,1231,124,69.58,10.5156
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,4,-,-1,6102,6434,110,57.59,16.0735
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,5,-,-3,850,1137,95,63.14,14.2093
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,6,+,1,4462,4731,89,47.59,14.9078
197008_pCDNA4_TO-GFP-SPOP_WT_.fasta,7,+,2,2822,3088,88,51.15,13.7315
197747_pMC-6-TaGRF-GIF-9.fasta,1,+,1,91,2001,636,65.56,13.3023
197747_pMC-6-TaGRF-GIF-9.fasta,2,-,-3,958,2076,372,56.32,10.6231
197747_pMC-6-TaGRF-GIF-9.fasta,3,+,1,2338,3243,301,60.74,14.0110
197747_pMC-6-TaGRF-GIF-9.fasta,4,+,2,104,850,248,54.73,10.3643
197747_pMC-6-TaGRF-GIF-9.fasta,5,-,-2,308,817,169,50.26,11.3175
197747_pMC-6-TaGRF-GIF-9.fasta,6,-,-3,2491,2874,127,64.63,19.6905
197747_pMC-6-TaGRF-GIF-9.fasta,7,-,-1,999,1361,120,61.48,13.6634
197747_pMC-6-TaGRF-GIF-9.fasta,8,-,-1,87,377,96,54.49,13.2933
197747_pMC-6-TaGRF-GIF-9.fasta,9,-,-1,2751,3029,92,51.36,14.4484
197747_pMC-6-TaGRF-GIF-9.fasta,10,-,-1,1572,1847,91,67.96,12.9133
197747_pMC-6-TaGRF-GIF-9.fasta,11,-,-1,2484,2741,85,56.73,14.2461
197752_pMC-6-NnCPH-9.fasta,1,+,2,1298,2203,301,60.74,14.0110
197752_pMC-6-NnCPH-9.fasta,2,+,1,91,960,289,54.95,16.0294
197752_pMC-6-NnCPH-9.fasta,3,-,-3,1451,1834,127,64.63,19.6905
197752_pMC-6-NnCPH-9.fasta,4,-,-1,1711,1989,92,51.36,14.4484
197752_pMC-6-NnCPH-9.fasta,5,-,-1,1444,1701,85,56.73,14.2461
197755_pMC-6-NnLuz-9.fasta,1,+,2,1232,2137,301,60.74,14.0110
197755_pMC-6-NnLuz-9.fasta,2,+,1,91,894,267,52.82,17.3569
197755_pMC-6-NnLuz-9.fasta,3,-,-3,1385,1768,127,64.63,19.6905
197755_pMC-6-NnLuz-9.fasta,4,-,-1,1645,1923,92,51.36,14.4484
197755_pMC-6-NnLuz-9.fasta,5,-,-1,1378,1635,85,56.73,14.2461
19818_pCAG-EGFP_RFP-int.fasta,1,+,3,339,614,91,51.31,16.1745
19818_pCAG-EGFP_RFP-int.fasta,2,-,-3,51,299,82,47.95,15.1270
19825_pCAG-RFP-miR-Scrint.fasta,1,-,-3,260,637,125,47.02,16.3568
198386_pHR_V5-RNF25_IRES-mCherry.fasta,1,+,3,3039,4463,474,53.55,13.3761
198386_pHR_V5-RNF25_IRES-mCherry.fasta,2,+,2,728,1918,396,49.71,16.0850
198386_pHR_V5-RNF25_IRES-mCherry.fasta,3,+,2,7727,8587,286,58.16,9.9643
198386_pHR_V5-RNF25_IRES-mCherry.fasta,4,+,3,5040,5762,240,64.97,16.3241
198386_pHR_V5-RNF25_IRES-mCherry.fasta,5,+,2,5963,6637,224,48.93,14.8778
198386_pHR_V5-RNF25_IRES-mCherry.fasta,6,-,-3,2095,2715,206,54.55,15.6629
198386_pHR_V5-RNF25_IRES-mCherry.fasta,7,+,1,5950,6477,175,57.37,15.8719
198386_pHR_V5-RNF25_IRES-mCherry.fasta,8,+,3,11199,11672,157,53.64,14.9766
198386_pHR_V5-RNF25_IRES-mCherry.fasta,9,-,-3,562,1023,153,47.98,15.3680
198386_pHR_V5-RNF25_IRES-mCherry.fasta,10,+,1,2353,2790,145,57.05,14.3838
198386_pHR_V5-RNF25_IRES-mCherry.fasta,11,-,-3,10252,10671,139,66.92,18.8957
198386_pHR_V5-RNF25_IRES-mCherry.fasta,12,+,1,3193,3603,136,44.88,15.2323
198386_pHR_V5-RNF25_IRES-mCherry.fasta,13,+,2,10670,11053,127,70.61,18.7972
198386_pHR_V5-RNF25_IRES-mCherry.fasta,14,+,1,10204,10578,124,79.41,13.6013
198386_pHR_V5-RNF25_IRES-mCherry.fasta,15,+,1,7024,7371,115,61.72,9.0237
198386_pHR_V5-RNF25_IRES-mCherry.fasta,16,-,-3,6940,7251,103,65.72,15.8490
198386_pHR_V5-RNF25_IRES-mCherry.fasta,17,+,2,10358,10639,93,53.15,16.5957
198386_pHR_V5-RNF25_IRES-mCherry.fasta,18,-,-1,3375,3641,88,59.42,14.1272
198386_pHR_V5-RNF25_IRES-mCherry.fasta,19,-,-3,8191,8457,88,51.15,13.7315
200109_pKrox24_2xD-E_inD_Luc.fasta,1,+,3,1476,3512,678,62.14,8.4572
200109_pKrox24_2xD-E_inD_Luc.fasta,2,-,-1,6241,7101,286,58.44,9.9643
200109_pKrox24_2xD-E_inD_Luc.fasta,3,+,2,4259,5053,264,66.17,10.2804
200109_pKrox24_2xD-E_inD_Luc.fasta,4,-,-3,1382,1879,165,52.94,13.6218
200109_pKrox24_2xD-E_inD_Luc.fasta,5,-,-3,4373,4744,123,65.24,13.3758
200109_pKrox24_2xD-E_inD_Luc.fasta,6,-,-2,1803,2087,94,65.11,16.9945
200109_pKrox24_2xD-E_inD_Luc.fasta,7,+,2,6371,6637,88,53.04,13.5129
200109_pKrox24_2xD-E_inD_Luc.fasta,8,-,-1,4438,4701,87,53.23,13.2061
20073_pMSCV-Flag-hSox2.fasta,1,+,1,1498,2496,332,67.35,10.8630
20073_pMSCV-Flag-hSox2.fasta,2,-,-1,4356,5216,286,58.16,9.9643
20073_pMSCV-Flag-hSox2.fasta,3,-,-1,1503,1847,114,62.49,13.9370
20073_pMSCV-Flag-hSox2.fasta,4,+,1,5602,5898,98,47.24,15.8712
20073_pMSCV-Flag-hSox2.fasta,5,-,-1,435,710,91,46.75,15.1569
20073_pMSCV-Flag-hSox2.fasta,6,+,1,4486,4752,88,51.15,13.7315
20073_pMSCV-Flag-hSox2.fasta,7,-,-1,747,1007,86,51.73,16.0881
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,1,+,1,613,3036,807,63.42,16.3814
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,2,+,2,4289,5083,264,62.22,10.2824
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,3,-,-1,1819,2355,178,56.32,14.9677
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,4,-,-3,4598,5134,178,64.35,18.3483
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,5,+,1,5104,5553,149,54.55,15.5003
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,6,+,3,4461,4847,128,53.40,17.0114
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,7,-,-2,1701,2003,100,51.67,16.4494
20199_pEGFP-C1-GAP1IP4BPdeltaC2.fasta,8,-,-3,1337,1582,81,52.41,12.5647
202151_pL0_DE-3xStop.fasta,1,+,3,186,569,127,64.44,19.7019
202151_pL0_DE-3xStop.fasta,2,+,1,31,309,92,51.46,14.4484
202151_pL0_DE-3xStop.fasta,3,+,1,319,576,85,56.41,14.2461
202166_pL0_EF-fbaC5.fasta,1,-,-1,866,1657,263,60.27,13.2115
202166_pL0_EF-fbaC5.fasta,2,+,3,18,512,164,54.57,17.5145
202166_pL0_EF-fbaC5.fasta,3,+,2,1235,1618,127,64.44,19.7019
202166_pL0_EF-fbaC5.fasta,4,+,3,1959,2264,101,52.95,15.2624
202166_pL0_EF-fbaC5.fasta,5,+,3,1080,1358,92,51.46,14.4484
202166_pL0_EF-fbaC5.fasta,6,+,3,1368,1625,85,56.41,14.2461
202178_pL0_EF-H4.fasta,1,+,2,1487,1969,160,53.27,17.3366
202178_pL0_EF-H4.fasta,2,+,1,196,579,127,64.44,19.7019
202178_pL0_EF-H4.fasta,3,+,2,920,1282,120,54.37,15.5892
202178_pL0_EF-H4.fasta,4,+,2,41,319,92,51.46,14.4484
202178_pL0_EF-H4.fasta,5,+,2,329,586,85,56.41,14.2461
202335_95.b_pSTC0-zeo.fasta,1,-,-3,1141,2001,286,58.63,9.2888
202335_95.b_pSTC0-zeo.fasta,2,+,1,2491,2976,161,59.86,16.4427
202335_95.b_pSTC0-zeo.fasta,3,+,1,574,1014,146,61.29,15.2551
202335_95.b_pSTC0-zeo.fasta,4,-,-1,612,986,124,69.58,10.5156
202335_95.b_pSTC0-zeo.fasta,5,+,2,1271,1537,88,50.34,13.6644
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,1,+,3,1464,2747,427,76.01,16.2138
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,2,+,3,4965,5825,286,58.16,9.9643
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,3,+,3,2862,3473,203,56.40,15.9089
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,4,+,1,2875,3408,177,49.49,14.3856
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,5,+,1,3706,4146,146,57.92,16.2673
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,6,-,-2,1869,2279,136,71.61,14.3202
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,7,+,1,319,711,130,52.50,18.4879
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,8,-,-2,3756,4103,115,48.77,16.0249
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,9,-,-3,1439,1786,115,47.36,14.0823
202615_pAAV-CaMKII-JEDI-1P-WPRE.fasta,10,-,-3,5429,5695,88,51.15,13.7315
202730_TagBFP2-PIP4K2C.fasta,1,+,1,3172,5193,673,60.37,16.9065
202730_TagBFP2-PIP4K2C.fasta,2,-,-3,3157,4458,433,56.25,14.3877
202730_TagBFP2-PIP4K2C.fasta,3,+,2,455,1249,264,62.22,10.2824
202730_TagBFP2-PIP4K2C.fasta,4,-,-2,764,1300,178,64.35,18.3483
202730_TagBFP2-PIP4K2C.fasta,5,+,1,1270,1719,149,54.55,15.5003
202730_TagBFP2-PIP4K2C.fasta,6,+,3,627,1013,128,53.40,17.0114
202730_TagBFP2-PIP4K2C.fasta,7,+,2,4901,5212,103,44.47,14.7237
202730_TagBFP2-PIP4K2C.fasta,8,+,2,4148,4450,100,45.36,13.9484
202730_TagBFP2-PIP4K2C.fasta,9,-,-3,4846,5139,97,54.68,17.8370
202730_TagBFP2-PIP4K2C.fasta,10,+,2,3755,4042,95,45.92,13.3214
202781_His-ATG3-T244A.fasta,1,+,1,1663,2664,333,59.28,16.0441
202781_His-ATG3-T244A.fasta,2,+,1,3466,4326,286,58.16,9.8572
202781_His-ATG3-T244A.fasta,3,-,-3,604,1389,261,60.26,9.1805
202781_His-ATG3-T244A.fasta,4,+,1,799,1257,152,66.39,16.3348
202781_His-ATG3-T244A.fasta,5,-,-2,2807,3172,121,57.00,9.6790
202781_His-ATG3-T244A.fasta,6,+,3,6,365,119,61.38,18.3348
202781_His-ATG3-T244A.fasta,7,+,2,1091,1441,116,49.44,15.7315
202781_His-ATG3-T244A.fasta,8,-,-2,362,700,112,54.19,15.8249
202781_His-ATG3-T244A.fasta,9,+,1,1315,1596,93,59.15,16.0102
202781_His-ATG3-T244A.fasta,10,-,-1,3930,4196,88,51.56,13.6617
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,1,+,2,4961,6145,394,65.06,15.2361
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,2,+,2,2330,3181,283,50.10,15.0496
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,3,-,-1,4843,5502,219,59.62,14.6970
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,4,+,1,6268,6795,175,58.36,15.9902
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,5,-,-1,2164,2625,153,47.98,15.3680
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,6,+,2,6281,6577,98,48.63,13.4604
202835_SVA-lncRNA_AK057321_shRNA_1A_scramble_control.fasta,7,-,-1,4018,4311,97,48.71,15.1176
202871_Salsa-BC30-P1C6.fasta,1,-,-1,1669,2778,369,54.79,11.1374
202871_Salsa-BC30-P1C6.fasta,2,+,3,3315,4175,286,58.09,9.9555
202871_Salsa-BC30-P1C6.fasta,3,+,1,1861,2580,239,70.33,17.2754
202871_Salsa-BC30-P1C6.fasta,4,-,-3,2726,3160,144,59.29,17.6653
202871_Salsa-BC30-P1C6.fasta,5,+,2,2852,3154,100,59.90,15.9032
202871_Salsa-BC30-P1C6.fasta,6,-,-3,3779,4045,88,51.15,13.7315
204518_pHIT517.fasta,1,+,1,88,2079,663,71.03,9.9961
204518_pHIT517.fasta,2,-,-3,5770,6729,319,71.39,8.2396
204518_pHIT517.fasta,3,-,-3,490,1389,299,68.37,16.5917
204518_pHIT517.fasta,4,-,-3,2818,3633,271,61.77,12.5159
204518_pHIT517.fasta,5,-,-2,6602,7102,166,58.44,14.4526
204518_pHIT517.fasta,6,+,1,4993,5361,122,61.17,18.4342
204518_pHIT517.fasta,7,-,-1,5358,5714,118,59.51,14.2362
204518_pHIT517.fasta,8,+,3,6891,7154,87,49.50,15.4120
204518_pHIT517.fasta,9,-,-2,5750,6013,87,57.03,15.7331
204518_pHIT517.fasta,10,+,3,5736,5987,83,54.42,16.2010
204606_AXBEv2.fasta,1,+,1,409,7134,2241,64.64,16.0084
204606_AXBEv2.fasta,2,-,-1,1057,3576,839,63.37,11.4297
204606_AXBEv2.fasta,3,-,-3,8642,9502,286,58.16,9.9643
204606_AXBEv2.fasta,4,-,-2,2970,3419,149,56.12,14.3609
204606_AXBEv2.fasta,5,-,-2,5145,5534,129,47.47,11.5112
204606_AXBEv2.fasta,6,-,-2,339,671,110,52.94,15.2984
204606_AXBEv2.fasta,7,-,-2,2406,2699,97,55.26,15.2572
204606_AXBEv2.fasta,8,-,-2,6147,6425,92,58.85,14.2363
204606_AXBEv2.fasta,9,-,-2,5829,6107,92,50.63,12.7087
204606_AXBEv2.fasta,10,+,3,8772,9038,88,51.15,13.7315
204606_AXBEv2.fasta,11,-,-2,936,1184,82,54.98,13.8963
205077_T7RNAP_Cyslight.fasta,1,-,-1,1682,4402,906,65.96,16.7411
205077_T7RNAP_Cyslight.fasta,2,-,-3,213,1073,286,58.16,9.8572
205077_T7RNAP_Cyslight.fasta,3,+,2,1367,1708,113,58.40,9.3714
205077_T7RNAP_Cyslight.fasta,4,+,3,3093,3401,102,52.96,14.6995
205077_T7RNAP_Cyslight.fasta,5,+,2,2156,2437,93,60.81,16.0604
205077_T7RNAP_Cyslight.fasta,6,+,1,343,609,88,51.56,13.6617
20546_pWZL_Neo_Myr_Flag_NEK11.fasta,1,+,2,41,706,221,53.50,9.7731
20546_pWZL_Neo_Myr_Flag_NEK11.fasta,2,-,-2,362,628,88,65.18,17.7132
205940_CL20_mEGFP_THBS1_FSIP1.fasta,1,-,-3,1790,6493,1567,74.31,11.6368
205940_CL20_mEGFP_THBS1_FSIP1.fasta,2,+,2,3797,4867,356,55.92,14.7235
205940_CL20_mEGFP_THBS1_FSIP1.fasta,3,+,2,9590,10450,286,58.16,9.9643
205940_CL20_mEGFP_THBS1_FSIP1.fasta,4,-,-1,6982,7797,271,52.74,15.5167
205940_CL20_mEGFP_THBS1_FSIP1.fasta,5,-,-1,3100,3915,271,54.39,12.8216
205940_CL20_mEGFP_THBS1_FSIP1.fasta,6,-,-1,7837,8244,135,50.11,15.9833
205940_CL20_mEGFP_THBS1_FSIP1.fasta,7,+,2,2672,3070,132,62.92,13.0063
205940_CL20_mEGFP_THBS1_FSIP1.fasta,8,+,2,7502,7840,112,50.04,14.9385
205940_CL20_mEGFP_THBS1_FSIP1.fasta,9,+,3,2127,2444,105,50.76,14.2671
205940_CL20_mEGFP_THBS1_FSIP1.fasta,10,-,-1,2728,3027,99,50.16,11.9158
205940_CL20_mEGFP_THBS1_FSIP1.fasta,11,+,2,2369,2659,96,63.91,15.0595
205940_CL20_mEGFP_THBS1_FSIP1.fasta,12,-,-1,2326,2613,95,51.53,13.2514
205940_CL20_mEGFP_THBS1_FSIP1.fasta,13,-,-1,10054,10320,88,51.15,13.7315
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,1,+,2,2537,5875,1112,63.23,17.5791
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,2,-,-2,7559,8419,286,58.16,9.8572
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,3,-,-1,6222,6830,202,64.01,16.6290
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,4,+,3,6300,6881,193,58.86,11.9338
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,5,-,-3,4309,4848,179,54.29,17.0514
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,6,+,2,851,1360,169,55.68,13.7802
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,7,-,-2,1871,2365,164,54.87,16.8427
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,8,+,2,6290,6730,146,58.03,14.1795
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,9,+,1,6727,7125,132,55.60,16.8029
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,10,-,-2,4202,4498,98,60.95,17.4067
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,11,-,-2,6164,6445,93,56.68,17.3464
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,12,-,-2,74,355,93,55.55,17.3494
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,13,+,3,2166,2444,92,55.72,18.3518
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,14,+,3,3687,3953,88,46.64,17.5086
206433_pAc5.1-EGFP-Aubergine_4R-K_R11K_R13K_R15K_R17K_HK121_.fasta,15,+,3,7689,7955,88,51.56,13.6617
20768_pFA6a-6xGLY-Myc-HIS3MX6.fasta,1,-,-2,2777,3637,286,58.16,9.9643
20768_pFA6a-6xGLY-Myc-HIS3MX6.fasta,2,+,3,738,1436,232,60.14,15.7106
20768_pFA6a-6xGLY-Myc-HIS3MX6.fasta,3,+,3,2907,3173,88,51.15,13.7315
208748_CEL-Frb-EGFP-HOTag3.fasta,1,+,2,923,2515,530,63.17,12.4379
208748_CEL-Frb-EGFP-HOTag3.fasta,2,+,1,1165,2346,393,46.07,10.3451
208748_CEL-Frb-EGFP-HOTag3.fasta,3,-,-2,5960,6820,286,58.16,9.9643
208748_CEL-Frb-EGFP-HOTag3.fasta,4,+,1,3661,4455,264,62.37,10.2804
208748_CEL-Frb-EGFP-HOTag3.fasta,5,-,-3,3970,4506,178,64.64,18.3483
208748_CEL-Frb-EGFP-HOTag3.fasta,6,+,2,3833,4219,128,53.41,16.7936
208748_CEL-Frb-EGFP-HOTag3.fasta,7,+,2,2774,3040,88,52.11,13.6498
208748_CEL-Frb-EGFP-HOTag3.fasta,8,+,3,6090,6356,88,51.15,13.7315
208805_pMX1463.fasta,1,+,3,1023,2183,386,64.43,16.3724
208805_pMX1463.fasta,2,-,-2,5669,6529,286,58.16,9.9643
208805_pMX1463.fasta,3,+,1,3370,4164,264,62.37,10.2804
208805_pMX1463.fasta,4,-,-3,3679,4215,178,64.64,18.3483
208805_pMX1463.fasta,5,+,2,3542,3928,128,53.41,16.7936
208805_pMX1463.fasta,6,-,-2,875,1174,99,48.79,14.6143
208805_pMX1463.fasta,7,-,-3,862,1137,91,55.83,13.1776
208805_pMX1463.fasta,8,+,2,2483,2749,88,52.11,13.6498
208805_pMX1463.fasta,9,+,3,5799,6065,88,51.15,13.7315
209258_pMx_ATP10A_E203Q_-HA.fasta,1,+,3,1998,6611,1537,58.71,14.2007
209258_pMx_ATP10A_E203Q_-HA.fasta,2,-,-3,9968,10828,286,58.16,9.9643
209258_pMx_ATP10A_E203Q_-HA.fasta,3,+,1,7459,8253,264,62.37,10.2804
209258_pMx_ATP10A_E203Q_-HA.fasta,4,-,-1,7768,8274,168,65.01,18.5770
209258_pMx_ATP10A_E203Q_-HA.fasta,5,+,1,6583,7050,155,52.01,6.9209
209258_pMx_ATP10A_E203Q_-HA.fasta,6,-,-3,2387,2836,149,51.78,15.8470
209258_pMx_ATP10A_E203Q_-HA.fasta,7,-,-2,4788,5234,148,57.32,15.4582
209258_pMx_ATP10A_E203Q_-HA.fasta,8,+,2,7631,8017,128,53.41,16.7936
209258_pMx_ATP10A_E203Q_-HA.fasta,9,-,-3,1979,2359,126,55.41,13.3973
209258_pMx_ATP10A_E203Q_-HA.fasta,10,+,2,1577,1912,111,52.52,11.2725
209258_pMx_ATP10A_E203Q_-HA.fasta,11,+,2,5948,6229,93,45.62,14.8840
209258_pMx_ATP10A_E203Q_-HA.fasta,12,-,-2,2571,2849,92,62.15,16.8404
209258_pMx_ATP10A_E203Q_-HA.fasta,13,+,1,3349,3621,90,42.19,11.4572
209258_pMx_ATP10A_E203Q_-HA.fasta,14,+,3,10098,10364,88,51.15,13.7315
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,1,+,2,1430,3547,705,65.89,11.8910
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,2,-,-1,2297,3358,353,62.26,12.1632
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,3,+,1,1627,2304,225,55.23,16.1316
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,4,-,-2,5605,6270,221,55.94,9.9710
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,5,+,2,3650,4243,197,55.38,16.0134
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,6,+,3,3663,4196,177,50.11,14.3299
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,7,+,2,968,1408,146,54.26,13.3042
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,8,-,-1,443,847,134,56.76,14.0255
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,9,+,2,5735,6001,88,51.15,13.7315
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,10,+,3,4494,4745,83,54.21,14.1995
209760_pAAV_hsyn_HA-Flag-uMASS_1_WPRE.fasta,11,-,-2,1996,2244,82,53.25,19.0802
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,1,-,-2,1846,3963,705,65.77,11.8791
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,2,+,1,2035,3096,353,62.26,12.1632
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,3,+,3,5319,6179,286,58.16,9.9643
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,4,-,-1,3089,3766,225,54.93,16.2378
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,5,-,-2,1150,1743,197,55.38,16.0134
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,6,-,-3,1197,1730,177,50.11,14.3299
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,7,-,-2,3985,4425,146,54.26,13.3042
209761_pAAV_hsyn_HA_Flag-uMASS_LF.fasta,8,+,1,4546,4950,134,56.76,14.0255
